#date+time,013-atp
"03-26-2022 1500",19.5
"03-26-2022 1600",20.2
"03-26-2022 1700",20.8
"03-26-2022 1800",21.2
"03-26-2022 1900",21.6
"03-26-2022 2000",21.4
"03-26-2022 2100",21.6
"03-26-2022 2200",21.5
"03-26-2022 2300",21.2
"03-27-2022 0000",20.6
"03-27-2022 0100",19.9
"03-27-2022 0200",19.6
"03-27-2022 0300",19.2
"03-27-2022 0400",18.8
"03-27-2022 0500",18.6
"03-27-2022 0600",18.5
"03-27-2022 0700",18.6
"03-27-2022 0800",18.4
"03-27-2022 0900",18.4
"03-27-2022 1000",18.3
"03-27-2022 1100",18.0
"03-27-2022 1200",17.9
"03-27-2022 1300",18.3
"03-27-2022 1400",19.4
"03-27-2022 1500",20.5
"03-27-2022 1600",21.4
"03-27-2022 1700",21.5
"03-27-2022 1800",21.7
"03-27-2022 1900",21.5
"03-27-2022 2000",21.5
"03-27-2022 2100",21.8
"03-27-2022 2200",21.9
"03-27-2022 2300",NA
"03-28-2022 0000",NA
"03-28-2022 0100",19.9
"03-28-2022 0200",19.7
"03-28-2022 0300",19.6
"03-28-2022 0400",NA
"03-28-2022 0500",19.6
"03-28-2022 0600",19.7
"03-28-2022 0700",19.7
"03-28-2022 0800",19.4
"03-28-2022 0900",19.2
"03-28-2022 1000",19.2
"03-28-2022 1100",19.3
"03-28-2022 1200",18.8
"03-28-2022 1300",19.0
"03-28-2022 1400",20.4
"03-28-2022 1500",21.4
"03-28-2022 1600",22.1
"03-28-2022 1700",22.6
"03-28-2022 1800",22.7
"03-28-2022 1900",23.0
"03-28-2022 2000",23.1
"03-28-2022 2100",22.9
"03-28-2022 2200",22.9
"03-28-2022 2300",22.4
"03-29-2022 0000",21.7
"03-29-2022 0100",20.6
"03-29-2022 0200",20.5
"03-29-2022 0300",20.5
"03-29-2022 0400",20.6
"03-29-2022 0500",20.7
"03-29-2022 0600",20.4
"03-29-2022 0700",20.4
"03-29-2022 0800",20.5
"03-29-2022 0900",20.3
"03-29-2022 1000",20.3
"03-29-2022 1100",20.4
"03-29-2022 1200",20.4
"03-29-2022 1300",20.5
"03-29-2022 1400",20.8
"03-29-2022 1500",21.4
"03-29-2022 1600",21.7
"03-29-2022 1700",21.9
"03-29-2022 1800",22.2
"03-29-2022 1900",22.2
"03-29-2022 2000",22.4
"03-29-2022 2100",22.7
"03-29-2022 2200",22.6
"03-29-2022 2300",22.0
"03-30-2022 0000",21.6
"03-30-2022 0100",21.6
"03-30-2022 0200",21.5
"03-30-2022 0300",21.4
"03-30-2022 0400",21.3
"03-30-2022 0500",21.2
"03-30-2022 0600",21.2
"03-30-2022 0700",21.0
"03-30-2022 0800",21.0
"03-30-2022 0900",21.0
"03-30-2022 1000",21.2
"03-30-2022 1100",21.3
"03-30-2022 1200",21.4
"03-30-2022 1300",21.5
"03-30-2022 1400",22.0
"03-30-2022 1500",23.0
"03-30-2022 1600",25.0
"03-30-2022 1700",26.4
"03-30-2022 1800",27.5
"03-30-2022 1900",29.0
"03-30-2022 2000",29.4
"03-30-2022 2100",30.2
"03-30-2022 2200",30.0
"03-30-2022 2300",30.0
"03-31-2022 0000",29.3
"03-31-2022 0100",27.1
"03-31-2022 0200",25.7
"03-31-2022 0300",25.1
"03-31-2022 0400",24.8
"03-31-2022 0500",22.0
"03-31-2022 0600",20.2
"03-31-2022 0700",19.5
"03-31-2022 0800",19.2
"03-31-2022 0900",18.8
"03-31-2022 1000",19.4
"03-31-2022 1100",18.1
"03-31-2022 1200",18.8
"03-31-2022 1300",18.7
"03-31-2022 1400",19.8
"03-31-2022 1500",18.5
"03-31-2022 1600",19.8
"03-31-2022 1700",NA
"03-31-2022 1800",19.8
"03-31-2022 1900",19.9
"03-31-2022 2000",19.6
"03-31-2022 2100",19.9
"03-31-2022 2200",20.0
"03-31-2022 2300",20.3
"04-01-2022 0000",19.8
"04-01-2022 0100",19.3
"04-01-2022 0200",19.3
"04-01-2022 0300",19.3
"04-01-2022 0400",19.3
"04-01-2022 0500",19.3
"04-01-2022 0600",19.2
"04-01-2022 0700",19.0
"04-01-2022 0800",19.0
"04-01-2022 0900",19.0
"04-01-2022 1000",18.9
"04-01-2022 1100",18.4
"04-01-2022 1200",18.5
"04-01-2022 1300",18.7
"04-01-2022 1400",20.3
"04-01-2022 1500",21.3
"04-01-2022 1600",21.7
"04-01-2022 1700",22.2
"04-01-2022 1800",22.4
"04-01-2022 1900",22.4
"04-01-2022 2000",22.7
"04-01-2022 2100",22.6
"04-01-2022 2200",22.5
"04-01-2022 2300",22.1
"04-02-2022 0000",21.6
"04-02-2022 0100",21.4
"04-02-2022 0200",21.2
"04-02-2022 0300",21.1
"04-02-2022 0400",21.1
"04-02-2022 0500",21.3
"04-02-2022 0600",21.3
"04-02-2022 0700",21.1
"04-02-2022 0800",20.9
"04-02-2022 0900",20.6
"04-02-2022 1000",20.8
"04-02-2022 1100",20.6
"04-02-2022 1200",21.0
"04-02-2022 1300",21.1
"04-02-2022 1400",21.1
"04-02-2022 1500",21.4
"04-02-2022 1600",22.0
"04-02-2022 1700",22.3
"04-02-2022 1800",23.3
"04-02-2022 1900",24.6
"04-02-2022 2000",25.2
"04-02-2022 2100",25.1
"04-02-2022 2200",22.9
"04-02-2022 2300",22.4
"04-03-2022 0000",21.6
"04-03-2022 0100",21.4
"04-03-2022 0200",21.2
"04-03-2022 0300",NA
"04-03-2022 0400",21.2
"04-03-2022 0500",21.0
"04-03-2022 0600",21.0
"04-03-2022 0700",20.9
"04-03-2022 0800",20.9
"04-03-2022 0900",20.7
"04-03-2022 1000",20.7
"04-03-2022 1100",20.9
"04-03-2022 1200",20.7
"04-03-2022 1300",20.7
"04-03-2022 1400",20.8
"04-03-2022 1500",21.2
"04-03-2022 1600",22.1
"04-03-2022 1700",22.8
"04-03-2022 1800",23.1
"04-03-2022 1900",23.4
"04-03-2022 2000",23.0
"04-03-2022 2100",22.7
"04-03-2022 2200",22.8
"04-03-2022 2300",22.4
"04-04-2022 0000",22.2
"04-04-2022 0100",21.9
"04-04-2022 0200",21.9
"04-04-2022 0300",21.7
"04-04-2022 0400",21.6
"04-04-2022 0500",21.7
"04-04-2022 0600",22.0
"04-04-2022 0700",22.1
"04-04-2022 0800",21.8
"04-04-2022 0900",21.8
"04-04-2022 1000",21.8
"04-04-2022 1100",21.9
"04-04-2022 1200",21.8
"04-04-2022 1300",21.9
"04-04-2022 1400",22.3
"04-04-2022 1500",23.0
"04-04-2022 1600",23.5
"04-04-2022 1700",24.3
"04-04-2022 1800",24.1
"04-04-2022 1900",24.5
"04-04-2022 2000",24.1
"04-04-2022 2100",23.9
"04-04-2022 2200",24.0
"04-04-2022 2300",24.0
"04-05-2022 0000",23.4
"04-05-2022 0100",23.1
"04-05-2022 0200",23.0
"04-05-2022 0300",23.0
"04-05-2022 0400",23.1
"04-05-2022 0500",23.0
"04-05-2022 0600",22.8
"04-05-2022 0700",22.7
"04-05-2022 0800",22.6
"04-05-2022 0900",22.7
"04-05-2022 1000",22.4
"04-05-2022 1100",22.4
"04-05-2022 1200",22.2
"04-05-2022 1300",22.4
"04-05-2022 1400",22.7
"04-05-2022 1500",22.6
"04-05-2022 1600",23.1
"04-05-2022 1700",23.7
"04-05-2022 1800",24.8
"04-05-2022 1900",26.3
"04-05-2022 2000",25.0
"04-05-2022 2100",25.2
"04-05-2022 2200",25.3
"04-05-2022 2300",24.3
"04-06-2022 0000",23.2
"04-06-2022 0100",22.4
"04-06-2022 0200",22.6
"04-06-2022 0300",22.9
"04-06-2022 0400",22.5
"04-06-2022 0500",22.2
"04-06-2022 0600",22.3
"04-06-2022 0700",22.3
"04-06-2022 0800",22.5
"04-06-2022 0900",22.3
"04-06-2022 1000",23.0
"04-06-2022 1100",22.4
"04-06-2022 1200",23.2
"04-06-2022 1300",23.6
"04-06-2022 1400",24.1
"04-06-2022 1500",24.4
"04-06-2022 1600",25.5
"04-06-2022 1700",25.4
"04-06-2022 1800",25.2
"04-06-2022 1900",24.9
"04-06-2022 2000",26.4
"04-06-2022 2100",28.7
"04-06-2022 2200",28.3
"04-06-2022 2300",28.1
"04-07-2022 0000",27.6
"04-07-2022 0100",26.9
"04-07-2022 0200",25.9
"04-07-2022 0300",24.9
"04-07-2022 0400",24.2
"04-07-2022 0500",23.4
"04-07-2022 0600",22.7
"04-07-2022 0700",21.9
"04-07-2022 0800",21.4
"04-07-2022 0900",20.8
"04-07-2022 1000",20.1
"04-07-2022 1100",20.1
"04-07-2022 1200",19.9
"04-07-2022 1300",19.1
"04-07-2022 1400",18.6
"04-07-2022 1500",19.1
"04-07-2022 1600",20.0
"04-07-2022 1700",20.4
"04-07-2022 1800",20.9
"04-07-2022 1900",21.6
"04-07-2022 2000",22.4
"04-07-2022 2100",23.2
"04-07-2022 2200",22.4
"04-07-2022 2300",22.2
"04-08-2022 0000",21.7
"04-08-2022 0100",20.0
"04-08-2022 0200",19.5
"04-08-2022 0300",19.0
"04-08-2022 0400",19.4
"04-08-2022 0500",19.3
"04-08-2022 0600",18.9
"04-08-2022 0700",18.6
"04-08-2022 0800",19.1
"04-08-2022 0900",16.5
"04-08-2022 1000",16.0
"04-08-2022 1100",15.3
"04-08-2022 1200",NA
"04-08-2022 1300",NA
"04-08-2022 1400",NA
"04-08-2022 1500",19.1
"04-08-2022 1600",20.6
"04-08-2022 1700",21.6
"04-08-2022 1800",22.8
"04-08-2022 1900",23.0
"04-08-2022 2000",23.0
"04-08-2022 2100",23.0
"04-08-2022 2200",23.0
"04-08-2022 2300",22.3
"04-09-2022 0000",21.7
"04-09-2022 0100",21.1
"04-09-2022 0200",20.9
"04-09-2022 0300",20.7
"04-09-2022 0400",NA
"04-09-2022 0500",20.5
"04-09-2022 0600",20.3
"04-09-2022 0700",20.7
"04-09-2022 0800",20.5
"04-09-2022 0900",19.7
"04-09-2022 1000",19.8
"04-09-2022 1100",19.6
"04-09-2022 1200",18.5
"04-09-2022 1300",19.2
"04-09-2022 1400",20.0
"04-09-2022 1500",20.6
"04-09-2022 1600",22.8
"04-09-2022 1700",23.2
"04-09-2022 1800",23.3
"04-09-2022 1900",23.2
"04-09-2022 2000",23.4
"04-09-2022 2100",23.5
"04-09-2022 2200",23.2
"04-09-2022 2300",22.3
"04-10-2022 0000",22.1
"04-10-2022 0100",21.5
"04-10-2022 0200",21.5
"04-10-2022 0300",21.5
"04-10-2022 0400",21.5
"04-10-2022 0500",21.6
"04-10-2022 0600",21.7
"04-10-2022 0700",21.7
"04-10-2022 0800",21.6
"04-10-2022 0900",21.5
"04-10-2022 1000",21.5
"04-10-2022 1100",21.5
"04-10-2022 1200",21.5
"04-10-2022 1300",21.7
"04-10-2022 1400",22.2
"04-10-2022 1500",22.7
"04-10-2022 1600",23.0
"04-10-2022 1700",23.1
"04-10-2022 1800",23.4
"04-10-2022 1900",23.4
"04-10-2022 2000",23.7
"04-10-2022 2100",23.4
"04-10-2022 2200",23.4
"04-10-2022 2300",23.2
"04-11-2022 0000",22.6
"04-11-2022 0100",22.4
"04-11-2022 0200",22.4
"04-11-2022 0300",22.5
"04-11-2022 0400",22.5
"04-11-2022 0500",22.2
"04-11-2022 0600",22.3
"04-11-2022 0700",22.3
"04-11-2022 0800",22.5
"04-11-2022 0900",22.5
"04-11-2022 1000",22.3
"04-11-2022 1100",22.4
"04-11-2022 1200",22.4
"04-11-2022 1300",22.3
"04-11-2022 1400",22.6
"04-11-2022 1500",23.1
"04-11-2022 1600",23.4
"04-11-2022 1700",23.3
"04-11-2022 1800",23.4
"04-11-2022 1900",23.5
"04-11-2022 2000",24.3
"04-11-2022 2100",24.0
"04-11-2022 2200",24.2
"04-11-2022 2300",24.2
"04-12-2022 0000",23.6
"04-12-2022 0100",23.2
"04-12-2022 0200",23.1
"04-12-2022 0300",23.0
"04-12-2022 0400",22.9
"04-12-2022 0500",22.8
"04-12-2022 0600",22.7
"04-12-2022 0700",22.8
"04-12-2022 0800",22.9
"04-12-2022 0900",22.8
"04-12-2022 1000",22.4
"04-12-2022 1100",22.5
"04-12-2022 1200",22.7
"04-12-2022 1300",22.9
"04-12-2022 1400",22.6
"04-12-2022 1500",22.8
"04-12-2022 1600",23.8
"04-12-2022 1700",24.2
"04-12-2022 1800",25.2
"04-12-2022 1900",24.7
"04-12-2022 2000",24.9
"04-12-2022 2100",24.6
"04-12-2022 2200",24.6
"04-12-2022 2300",24.5
"04-13-2022 0000",23.9
"04-13-2022 0100",23.6
"04-13-2022 0200",23.3
"04-13-2022 0300",23.2
"04-13-2022 0400",23.2
"04-13-2022 0500",23.7
"04-13-2022 0600",23.5
"04-13-2022 0700",23.2
"04-13-2022 0800",23.3
"04-13-2022 0900",22.8
"04-13-2022 1000",22.7
"04-13-2022 1100",22.8
"04-13-2022 1200",22.7
"04-13-2022 1300",22.9
"04-13-2022 1400",23.2
"04-13-2022 1500",23.7
"04-13-2022 1600",24.2
"04-13-2022 1700",24.6
"04-13-2022 1800",25.3
"04-13-2022 1900",25.7
"04-13-2022 2000",25.7
"04-13-2022 2100",25.6
"04-13-2022 2200",25.7
"04-13-2022 2300",25.4
"04-14-2022 0000",24.9
"04-14-2022 0100",23.7
"04-14-2022 0200",23.5
"04-14-2022 0300",23.1
"04-14-2022 0400",23.0
"04-14-2022 0500",23.1
"04-14-2022 0600",22.8
"04-14-2022 0700",22.9
"04-14-2022 0800",22.9
"04-14-2022 0900",23.3
"04-14-2022 1000",22.8
"04-14-2022 1100",22.7
"04-14-2022 1200",22.5
"04-14-2022 1300",22.5
"04-14-2022 1400",22.7
"04-14-2022 1500",22.8
"04-14-2022 1600",23.0
"04-14-2022 1700",23.2
"04-14-2022 1800",23.2
"04-14-2022 1900",NA
"04-14-2022 2000",23.3
"04-14-2022 2100",23.1
"04-14-2022 2200",23.2
"04-14-2022 2300",23.1
"04-15-2022 0000",22.6
"04-15-2022 0100",22.6
"04-15-2022 0200",22.5
"04-15-2022 0300",22.6
"04-15-2022 0400",22.7
"04-15-2022 0500",22.5
"04-15-2022 0600",22.6
"04-15-2022 0700",22.8
"04-15-2022 0800",22.8
"04-15-2022 0900",22.8
"04-15-2022 1000",23.0
"04-15-2022 1100",22.6
"04-15-2022 1200",22.8
"04-15-2022 1300",22.9
"04-15-2022 1400",23.1
"04-15-2022 1500",23.1
"04-15-2022 1600",23.6
"04-15-2022 1700",24.4
"04-15-2022 1800",24.3
"04-15-2022 1900",25.2
"04-15-2022 2000",25.3
"04-15-2022 2100",25.4
"04-15-2022 2200",25.0
"04-15-2022 2300",24.6
"04-16-2022 0000",24.1
"04-16-2022 0100",23.5
"04-16-2022 0200",23.4
"04-16-2022 0300",23.2
"04-16-2022 0400",23.1
"04-16-2022 0500",23.2
"04-16-2022 0600",23.4
"04-16-2022 0700",23.5
"04-16-2022 0800",23.5
"04-16-2022 0900",23.5
"04-16-2022 1000",23.6
"04-16-2022 1100",23.6
"04-16-2022 1200",23.5
"04-16-2022 1300",23.6
"04-16-2022 1400",24.0
"04-16-2022 1500",24.7
"04-16-2022 1600",24.6
"04-16-2022 1700",24.9
"04-16-2022 1800",25.1
"04-16-2022 1900",25.9
"04-16-2022 2000",25.8
"04-16-2022 2100",26.1
"04-16-2022 2200",25.4
"04-16-2022 2300",25.1
"04-17-2022 0000",24.8
"04-17-2022 0100",23.9
"04-17-2022 0200",23.8
"04-17-2022 0300",23.9
"04-17-2022 0400",23.7
"04-17-2022 0500",23.5
"04-17-2022 0600",23.5
"04-17-2022 0700",23.5
"04-17-2022 0800",23.6
"04-17-2022 0900",23.5
"04-17-2022 1000",23.5
"04-17-2022 1100",23.6
"04-17-2022 1200",23.7
"04-17-2022 1300",23.7
"04-17-2022 1400",24.1
"04-17-2022 1500",24.2
"04-17-2022 1600",25.3
"04-17-2022 1700",25.0
"04-17-2022 1800",24.9
"04-17-2022 1900",25.4
"04-17-2022 2000",25.9
"04-17-2022 2100",25.7
"04-17-2022 2200",25.5
"04-17-2022 2300",25.2
"04-18-2022 0000",24.7
"04-18-2022 0100",24.3
"04-18-2022 0200",24.0
"04-18-2022 0300",23.9
"04-18-2022 0400",24.1
"04-18-2022 0500",24.0
"04-18-2022 0600",23.9
"04-18-2022 0700",24.0
"04-18-2022 0800",24.0
"04-18-2022 0900",23.9
"04-18-2022 1000",23.8
"04-18-2022 1100",23.7
"04-18-2022 1200",23.7
"04-18-2022 1300",23.6
"04-18-2022 1400",23.7
"04-18-2022 1500",24.2
"04-18-2022 1600",24.6
"04-18-2022 1700",25.3
"04-18-2022 1800",25.3
"04-18-2022 1900",24.6
"04-18-2022 2000",23.6
"04-18-2022 2100",24.0
"04-18-2022 2200",24.0
"04-18-2022 2300",23.9
"04-19-2022 0000",23.1
"04-19-2022 0100",22.7
"04-19-2022 0200",22.6
"04-19-2022 0300",22.6
"04-19-2022 0400",22.9
"04-19-2022 0500",22.9
"04-19-2022 0600",22.8
"04-19-2022 0700",22.7
"04-19-2022 0800",22.5
"04-19-2022 0900",22.4
"04-19-2022 1000",22.2
"04-19-2022 1100",22.3
"04-19-2022 1200",22.5
"04-19-2022 1300",22.7
"04-19-2022 1400",22.9
"04-19-2022 1500",NA
"04-19-2022 1600",23.3
"04-19-2022 1700",23.6
"04-19-2022 1800",NA
"04-19-2022 1900",24.8
"04-19-2022 2000",25.0
"04-19-2022 2100",24.7
"04-19-2022 2200",24.2
"04-19-2022 2300",23.8
"04-20-2022 0000",23.6
"04-20-2022 0100",23.7
"04-20-2022 0200",23.7
"04-20-2022 0300",23.6
"04-20-2022 0400",23.7
"04-20-2022 0500",23.7
"04-20-2022 0600",23.6
"04-20-2022 0700",23.6
"04-20-2022 0800",23.6
"04-20-2022 0900",23.5
"04-20-2022 1000",23.6
"04-20-2022 1100",23.6
"04-20-2022 1200",23.5
"04-20-2022 1300",23.8
"04-20-2022 1400",23.8
"04-20-2022 1500",23.5
"04-20-2022 1600",24.0
"04-20-2022 1700",24.3
"04-20-2022 1800",25.0
"04-20-2022 1900",25.1
"04-20-2022 2000",25.4
"04-20-2022 2100",25.9
"04-20-2022 2200",25.4
"04-20-2022 2300",25.3
"04-21-2022 0000",24.8
"04-21-2022 0100",24.3
"04-21-2022 0200",24.0
"04-21-2022 0300",24.0
"04-21-2022 0400",24.0
"04-21-2022 0500",24.0
"04-21-2022 0600",24.1
"04-21-2022 0700",24.0
"04-21-2022 0800",24.0
"04-21-2022 0900",23.9
"04-21-2022 1000",23.9
"04-21-2022 1100",23.8
"04-21-2022 1200",23.7
"04-21-2022 1300",23.8
"04-21-2022 1400",24.2
"04-21-2022 1500",24.7
"04-21-2022 1600",25.0
"04-21-2022 1700",25.3
"04-21-2022 1800",25.4
"04-21-2022 1900",25.7
"04-21-2022 2000",25.8
"04-21-2022 2100",25.8
"04-21-2022 2200",25.7
"04-21-2022 2300",25.6
"04-22-2022 0000",25.2
"04-22-2022 0100",24.6
"04-22-2022 0200",24.6
"04-22-2022 0300",24.5
"04-22-2022 0400",24.4
"04-22-2022 0500",24.4
"04-22-2022 0600",24.1
"04-22-2022 0700",24.2
"04-22-2022 0800",23.9
"04-22-2022 0900",23.9
"04-22-2022 1000",23.9
"04-22-2022 1100",23.9
"04-22-2022 1200",24.0
"04-22-2022 1300",24.0
"04-22-2022 1400",24.3
"04-22-2022 1500",24.9
"04-22-2022 1600",25.2
"04-22-2022 1700",25.5
"04-22-2022 1800",25.6
"04-22-2022 1900",25.7
"04-22-2022 2000",25.8
"04-22-2022 2100",25.5
"04-22-2022 2200",25.7
"04-22-2022 2300",25.4
"04-23-2022 0000",24.8
"04-23-2022 0100",24.5
"04-23-2022 0200",24.3
"04-23-2022 0300",24.1
"04-23-2022 0400",24.0
"04-23-2022 0500",24.1
"04-23-2022 0600",24.0
"04-23-2022 0700",24.0
"04-23-2022 0800",23.9
"04-23-2022 0900",23.8
"04-23-2022 1000",23.7
"04-23-2022 1100",23.7
"04-23-2022 1200",23.8
"04-23-2022 1300",24.1
"04-23-2022 1400",24.3
"04-23-2022 1500",24.9
"04-23-2022 1600",25.1
"04-23-2022 1700",25.4
"04-23-2022 1800",25.7
"04-23-2022 1900",25.7
"04-23-2022 2000",25.7
"04-23-2022 2100",25.7
"04-23-2022 2200",25.7
"04-23-2022 2300",25.3
"04-24-2022 0000",24.9
"04-24-2022 0100",24.5
"04-24-2022 0200",24.3
"04-24-2022 0300",24.3
"04-24-2022 0400",24.3
"04-24-2022 0500",24.2
"04-24-2022 0600",24.1
"04-24-2022 0700",24.1
"04-24-2022 0800",24.2
"04-24-2022 0900",24.3
"04-24-2022 1000",24.2
"04-24-2022 1100",24.3
"04-24-2022 1200",24.3
"04-24-2022 1300",24.3
"04-24-2022 1400",24.6
"04-24-2022 1500",24.9
"04-24-2022 1600",25.4
"04-24-2022 1700",25.7
"04-24-2022 1800",25.8
"04-24-2022 1900",26.3
"04-24-2022 2000",26.3
"04-24-2022 2100",26.0
"04-24-2022 2200",26.1
"04-24-2022 2300",25.9
"04-25-2022 0000",25.6
"04-25-2022 0100",25.3
"04-25-2022 0200",25.0
"04-25-2022 0300",25.0
"04-25-2022 0400",25.0
"04-25-2022 0500",25.0
"04-25-2022 0600",25.0
"04-25-2022 0700",24.8
"04-25-2022 0800",25.0
"04-25-2022 0900",25.1
"04-25-2022 1000",24.7
"04-25-2022 1100",24.6
"04-25-2022 1200",24.5
"04-25-2022 1300",24.6
"04-25-2022 1400",25.0
"04-25-2022 1500",25.2
"04-25-2022 1600",25.8
"04-25-2022 1700",26.3
"04-25-2022 1800",26.2
"04-25-2022 1900",26.4
"04-25-2022 2000",26.3
"04-25-2022 2100",26.4
"04-25-2022 2200",26.3
"04-25-2022 2300",25.8
"04-26-2022 0000",25.6
"04-26-2022 0100",25.4
"04-26-2022 0200",25.1
"04-26-2022 0300",25.1
"04-26-2022 0400",22.2
"04-26-2022 0500",23.4
"04-26-2022 0600",23.6
"04-26-2022 0700",23.7
"04-26-2022 0800",23.4
"04-26-2022 0900",23.5
"04-26-2022 1000",23.3
"04-26-2022 1100",22.3
"04-26-2022 1200",21.8
"04-26-2022 1300",21.3
"04-26-2022 1400",21.1
"04-26-2022 1500",21.4
"04-26-2022 1600",21.9
"04-26-2022 1700",NA
"04-26-2022 1800",22.2
"04-26-2022 1900",22.5
"04-26-2022 2000",22.8
"04-26-2022 2100",22.9
"04-26-2022 2200",22.8
"04-26-2022 2300",22.7
"04-27-2022 0000",22.6
"04-27-2022 0100",22.4
"04-27-2022 0200",22.4
"04-27-2022 0300",22.5
"04-27-2022 0400",22.5
"04-27-2022 0500",22.5
"04-27-2022 0600",22.5
"04-27-2022 0700",22.6
"04-27-2022 0800",22.4
"04-27-2022 0900",22.1
"04-27-2022 1000",21.9
"04-27-2022 1100",21.9
"04-27-2022 1200",22.2
"04-27-2022 1300",22.8
"04-27-2022 1400",23.3
"04-27-2022 1500",23.6
"04-27-2022 1600",23.7
"04-27-2022 1700",24.6
"04-27-2022 1800",24.5
"04-27-2022 1900",24.5
"04-27-2022 2000",24.7
"04-27-2022 2100",24.8
"04-27-2022 2200",24.9
"04-27-2022 2300",24.9
"04-28-2022 0000",24.3
"04-28-2022 0100",24.0
"04-28-2022 0200",23.9
"04-28-2022 0300",23.8
"04-28-2022 0400",23.7
"04-28-2022 0500",23.6
"04-28-2022 0600",23.6
"04-28-2022 0700",23.5
"04-28-2022 0800",23.4
"04-28-2022 0900",23.4
"04-28-2022 1000",23.5
"04-28-2022 1100",23.4
"04-28-2022 1200",23.5
"04-28-2022 1300",23.8
"04-28-2022 1400",24.1
"04-28-2022 1500",24.5
"04-28-2022 1600",24.9
"04-28-2022 1700",24.9
"04-28-2022 1800",25.5
"04-28-2022 1900",25.4
"04-28-2022 2000",25.6
"04-28-2022 2100",25.4
"04-28-2022 2200",25.4
"04-28-2022 2300",25.4
"04-29-2022 0000",24.9
"04-29-2022 0100",24.4
"04-29-2022 0200",24.3
"04-29-2022 0300",24.3
"04-29-2022 0400",24.3
"04-29-2022 0500",24.2
"04-29-2022 0600",24.2
"04-29-2022 0700",24.1
"04-29-2022 0800",24.1
"04-29-2022 0900",24.1
"04-29-2022 1000",24.1
"04-29-2022 1100",24.1
"04-29-2022 1200",24.1
"04-29-2022 1300",24.3
"04-29-2022 1400",24.8
"04-29-2022 1500",25.1
"04-29-2022 1600",25.1
"04-29-2022 1700",25.5
"04-29-2022 1800",25.8
"04-29-2022 1900",25.8
"04-29-2022 2000",26.3
"04-29-2022 2100",26.0
"04-29-2022 2200",26.0
"04-29-2022 2300",25.9
"04-30-2022 0000",25.5
"04-30-2022 0100",25.0
"04-30-2022 0200",24.9
"04-30-2022 0300",24.7
"04-30-2022 0400",24.6
"04-30-2022 0500",24.7
"04-30-2022 0600",24.7
"04-30-2022 0700",24.7
"04-30-2022 0800",24.6
"04-30-2022 0900",24.6
"04-30-2022 1000",24.5
"04-30-2022 1100",24.4
"04-30-2022 1200",24.4
"04-30-2022 1300",24.7
"04-30-2022 1400",25.1
"04-30-2022 1500",25.5
"04-30-2022 1600",25.9
"04-30-2022 1700",26.1
"04-30-2022 1800",26.6
"04-30-2022 1900",26.5
"04-30-2022 2000",26.4
"04-30-2022 2100",26.4
"04-30-2022 2200",26.7
"04-30-2022 2300",26.4
"05-01-2022 0000",25.9
"05-01-2022 0100",25.4
"05-01-2022 0200",25.2
"05-01-2022 0300",25.2
"05-01-2022 0400",25.0
"05-01-2022 0500",24.9
"05-01-2022 0600",25.0
"05-01-2022 0700",24.9
"05-01-2022 0800",24.9
"05-01-2022 0900",24.8
"05-01-2022 1000",24.8
"05-01-2022 1100",24.8
"05-01-2022 1200",24.9
"05-01-2022 1300",25.0
"05-01-2022 1400",25.6
"05-01-2022 1500",26.3
"05-01-2022 1600",26.5
"05-01-2022 1700",26.5
"05-01-2022 1800",26.8
"05-01-2022 1900",27.0
"05-01-2022 2000",27.1
"05-01-2022 2100",26.9
"05-01-2022 2200",27.2
"05-01-2022 2300",26.7
"05-02-2022 0000",26.2
"05-02-2022 0100",NA
"05-02-2022 0200",25.6
"05-02-2022 0300",25.6
"05-02-2022 0400",25.6
"05-02-2022 0500",25.7
"05-02-2022 0600",25.7
"05-02-2022 0700",25.9
"05-02-2022 0800",25.7
"05-02-2022 0900",25.7
"05-02-2022 1000",25.6
"05-02-2022 1100",25.4
"05-02-2022 1200",25.3
"05-02-2022 1300",25.7
"05-02-2022 1400",26.0
"05-02-2022 1500",26.2
"05-02-2022 1600",26.2
"05-02-2022 1700",26.2
"05-02-2022 1800",26.5
"05-02-2022 1900",26.8
"05-02-2022 2000",26.8
"05-02-2022 2100",26.6
"05-02-2022 2200",26.9
"05-02-2022 2300",26.5
"05-03-2022 0000",26.3
"05-03-2022 0100",26.0
"05-03-2022 0200",26.0
"05-03-2022 0300",25.9
"05-03-2022 0400",25.9
"05-03-2022 0500",25.8
"05-03-2022 0600",25.6
"05-03-2022 0700",25.6
"05-03-2022 0800",25.5
"05-03-2022 0900",25.3
"05-03-2022 1000",25.1
"05-03-2022 1100",25.3
"05-03-2022 1200",25.3
"05-03-2022 1300",25.5
"05-03-2022 1400",26.0
"05-03-2022 1500",26.0
"05-03-2022 1600",26.1
"05-03-2022 1700",26.4
"05-03-2022 1800",26.2
"05-03-2022 1900",26.6
"05-03-2022 2000",26.7
"05-03-2022 2100",26.9
"05-03-2022 2200",26.9
"05-03-2022 2300",27.0
"05-04-2022 0000",26.6
"05-04-2022 0100",26.2
"05-04-2022 0200",26.0
"05-04-2022 0300",25.9
"05-04-2022 0400",26.0
"05-04-2022 0500",26.0
"05-04-2022 0600",26.0
"05-04-2022 0700",26.0
"05-04-2022 0800",26.0
"05-04-2022 0900",25.7
"05-04-2022 1000",25.8
"05-04-2022 1100",26.0
