#date+time,005-atp
"04-05-2011 1400",NA
"04-05-2011 1500",NA
"04-05-2011 1600",NA
"04-05-2011 1700",NA
"04-05-2011 1800",NA
"04-05-2011 1900",NA
"04-05-2011 2000",NA
"04-05-2011 2100",NA
"04-05-2011 2200",NA
"04-05-2011 2300",NA
"04-06-2011 0000",NA
"04-06-2011 0100",NA
"04-06-2011 0200",NA
"04-06-2011 0300",NA
"04-06-2011 0400",NA
"04-06-2011 0500",NA
"04-06-2011 0600",NA
"04-06-2011 0700",NA
"04-06-2011 0800",NA
"04-06-2011 0900",NA
"04-06-2011 1000",NA
"04-06-2011 1100",NA
"04-06-2011 1200",NA
"04-06-2011 1300",NA
"04-06-2011 1400",NA
"04-06-2011 1500",NA
"04-06-2011 1600",NA
"04-06-2011 1700",NA
"04-06-2011 1800",NA
"04-06-2011 1900",NA
"04-06-2011 2000",NA
"04-06-2011 2100",NA
"04-06-2011 2200",NA
"04-06-2011 2300",NA
"04-07-2011 0000",NA
"04-07-2011 0100",NA
"04-07-2011 0200",NA
"04-07-2011 0300",NA
"04-07-2011 0400",NA
"04-07-2011 0500",NA
"04-07-2011 0600",NA
"04-07-2011 0700",NA
"04-07-2011 0800",NA
"04-07-2011 0900",NA
"04-07-2011 1000",NA
"04-07-2011 1100",NA
"04-07-2011 1200",NA
"04-07-2011 1300",NA
"04-07-2011 1400",NA
"04-07-2011 1500",NA
"04-07-2011 1600",NA
"04-07-2011 1700",NA
"04-07-2011 1800",NA
"04-07-2011 1900",NA
"04-07-2011 2000",NA
"04-07-2011 2100",NA
"04-07-2011 2200",NA
"04-07-2011 2300",NA
"04-08-2011 0000",NA
"04-08-2011 0100",NA
"04-08-2011 0200",NA
"04-08-2011 0300",NA
"04-08-2011 0400",NA
"04-08-2011 0500",NA
"04-08-2011 0600",NA
"04-08-2011 0700",NA
"04-08-2011 0800",NA
"04-08-2011 0900",NA
"04-08-2011 1000",NA
"04-08-2011 1100",NA
"04-08-2011 1200",NA
"04-08-2011 1300",NA
"04-08-2011 1400",NA
"04-08-2011 1500",NA
"04-08-2011 1600",NA
"04-08-2011 1700",NA
"04-08-2011 1800",NA
"04-08-2011 1900",NA
"04-08-2011 2000",NA
"04-08-2011 2100",NA
"04-08-2011 2200",NA
"04-08-2011 2300",NA
"04-09-2011 0000",NA
"04-09-2011 0100",NA
"04-09-2011 0200",NA
"04-09-2011 0300",NA
"04-09-2011 0400",NA
"04-09-2011 0500",NA
"04-09-2011 0600",NA
"04-09-2011 0700",NA
"04-09-2011 0800",NA
"04-09-2011 0900",NA
"04-09-2011 1000",NA
"04-09-2011 1100",NA
"04-09-2011 1200",NA
"04-09-2011 1300",NA
"04-09-2011 1400",NA
"04-09-2011 1500",NA
"04-09-2011 1600",NA
"04-09-2011 1700",NA
"04-09-2011 1800",NA
"04-09-2011 1900",NA
"04-09-2011 2000",NA
"04-09-2011 2100",NA
"04-09-2011 2200",NA
"04-09-2011 2300",NA
"04-10-2011 0000",NA
"04-10-2011 0100",NA
"04-10-2011 0200",NA
"04-10-2011 0300",NA
"04-10-2011 0400",NA
"04-10-2011 0500",NA
"04-10-2011 0600",NA
"04-10-2011 0700",NA
"04-10-2011 0800",NA
"04-10-2011 0900",NA
"04-10-2011 1000",NA
"04-10-2011 1100",NA
"04-10-2011 1200",NA
"04-10-2011 1300",NA
"04-10-2011 1400",NA
"04-10-2011 1500",NA
"04-10-2011 1600",NA
"04-10-2011 1700",NA
"04-10-2011 1800",NA
"04-10-2011 1900",NA
"04-10-2011 2000",NA
"04-10-2011 2100",NA
"04-10-2011 2200",NA
"04-10-2011 2300",NA
"04-11-2011 0000",NA
"04-11-2011 0100",NA
"04-11-2011 0200",NA
"04-11-2011 0300",NA
"04-11-2011 0400",NA
"04-11-2011 0500",NA
"04-11-2011 0600",NA
"04-11-2011 0700",NA
"04-11-2011 0800",NA
"04-11-2011 0900",NA
"04-11-2011 1000",NA
"04-11-2011 1100",NA
"04-11-2011 1200",NA
"04-11-2011 1300",NA
"04-11-2011 1400",NA
"04-11-2011 1500",NA
"04-11-2011 1600",NA
"04-11-2011 1700",NA
"04-11-2011 1800",NA
"04-11-2011 1900",NA
"04-11-2011 2000",NA
"04-11-2011 2100",NA
"04-11-2011 2200",NA
"04-11-2011 2300",NA
"04-12-2011 0000",NA
"04-12-2011 0100",NA
"04-12-2011 0200",NA
"04-12-2011 0300",NA
"04-12-2011 0400",NA
"04-12-2011 0500",NA
"04-12-2011 0600",NA
"04-12-2011 0700",NA
"04-12-2011 0800",NA
"04-12-2011 0900",NA
"04-12-2011 1000",NA
"04-12-2011 1100",NA
"04-12-2011 1200",NA
"04-12-2011 1300",NA
"04-12-2011 1400",NA
"04-12-2011 1500",NA
"04-12-2011 1600",NA
"04-12-2011 1700",NA
"04-12-2011 1800",NA
"04-12-2011 1900",NA
"04-12-2011 2000",NA
"04-12-2011 2100",NA
"04-12-2011 2200",NA
"04-12-2011 2300",NA
"04-13-2011 0000",NA
"04-13-2011 0100",NA
"04-13-2011 0200",NA
"04-13-2011 0300",NA
"04-13-2011 0400",NA
"04-13-2011 0500",NA
"04-13-2011 0600",NA
"04-13-2011 0700",NA
"04-13-2011 0800",NA
"04-13-2011 0900",NA
"04-13-2011 1000",NA
"04-13-2011 1100",NA
"04-13-2011 1200",NA
"04-13-2011 1300",NA
"04-13-2011 1400",NA
"04-13-2011 1500",NA
"04-13-2011 1600",NA
"04-13-2011 1700",NA
"04-13-2011 1800",NA
"04-13-2011 1900",NA
"04-13-2011 2000",NA
"04-13-2011 2100",NA
"04-13-2011 2200",NA
"04-13-2011 2300",NA
"04-14-2011 0000",NA
"04-14-2011 0100",NA
"04-14-2011 0200",NA
"04-14-2011 0300",NA
"04-14-2011 0400",NA
"04-14-2011 0500",NA
"04-14-2011 0600",NA
"04-14-2011 0700",NA
"04-14-2011 0800",NA
"04-14-2011 0900",NA
"04-14-2011 1000",NA
"04-14-2011 1100",NA
"04-14-2011 1200",NA
"04-14-2011 1300",NA
"04-14-2011 1400",NA
"04-14-2011 1500",NA
"04-14-2011 1600",NA
"04-14-2011 1700",NA
"04-14-2011 1800",NA
"04-14-2011 1900",NA
"04-14-2011 2000",NA
"04-14-2011 2100",NA
"04-14-2011 2200",NA
"04-14-2011 2300",NA
"04-15-2011 0000",NA
"04-15-2011 0100",NA
"04-15-2011 0200",NA
"04-15-2011 0300",NA
"04-15-2011 0400",NA
"04-15-2011 0500",NA
"04-15-2011 0600",NA
"04-15-2011 0700",NA
"04-15-2011 0800",NA
"04-15-2011 0900",NA
"04-15-2011 1000",NA
"04-15-2011 1100",NA
"04-15-2011 1200",NA
"04-15-2011 1300",NA
"04-15-2011 1400",NA
"04-15-2011 1500",NA
"04-15-2011 1600",NA
"04-15-2011 1700",NA
"04-15-2011 1800",NA
"04-15-2011 1900",NA
"04-15-2011 2000",NA
"04-15-2011 2100",NA
"04-15-2011 2200",NA
"04-15-2011 2300",NA
"04-16-2011 0000",NA
"04-16-2011 0100",NA
"04-16-2011 0200",NA
"04-16-2011 0300",NA
"04-16-2011 0400",NA
"04-16-2011 0500",NA
"04-16-2011 0600",NA
"04-16-2011 0700",NA
"04-16-2011 0800",NA
"04-16-2011 0900",NA
"04-16-2011 1000",NA
"04-16-2011 1100",NA
"04-16-2011 1200",NA
"04-16-2011 1300",NA
"04-16-2011 1400",NA
"04-16-2011 1500",NA
"04-16-2011 1600",NA
"04-16-2011 1700",NA
"04-16-2011 1800",NA
"04-16-2011 1900",NA
"04-16-2011 2000",NA
"04-16-2011 2100",NA
"04-16-2011 2200",NA
"04-16-2011 2300",NA
"04-17-2011 0000",NA
"04-17-2011 0100",NA
"04-17-2011 0200",NA
"04-17-2011 0300",NA
"04-17-2011 0400",NA
"04-17-2011 0500",NA
"04-17-2011 0600",NA
"04-17-2011 0700",NA
"04-17-2011 0800",NA
"04-17-2011 0900",NA
"04-17-2011 1000",NA
"04-17-2011 1100",NA
"04-17-2011 1200",NA
"04-17-2011 1300",NA
"04-17-2011 1400",NA
"04-17-2011 1500",NA
"04-17-2011 1600",NA
"04-17-2011 1700",NA
"04-17-2011 1800",NA
"04-17-2011 1900",NA
"04-17-2011 2000",NA
"04-17-2011 2100",NA
"04-17-2011 2200",NA
"04-17-2011 2300",NA
"04-18-2011 0000",NA
"04-18-2011 0100",NA
"04-18-2011 0200",NA
"04-18-2011 0300",NA
"04-18-2011 0400",NA
"04-18-2011 0500",NA
"04-18-2011 0600",NA
"04-18-2011 0700",NA
"04-18-2011 0800",NA
"04-18-2011 0900",NA
"04-18-2011 1000",NA
"04-18-2011 1100",NA
"04-18-2011 1200",NA
"04-18-2011 1300",NA
"04-18-2011 1400",NA
"04-18-2011 1500",NA
"04-18-2011 1600",NA
"04-18-2011 1700",NA
"04-18-2011 1800",NA
"04-18-2011 1900",NA
"04-18-2011 2000",NA
"04-18-2011 2100",NA
"04-18-2011 2200",NA
"04-18-2011 2300",NA
"04-19-2011 0000",NA
"04-19-2011 0100",NA
"04-19-2011 0200",NA
"04-19-2011 0300",NA
"04-19-2011 0400",NA
"04-19-2011 0500",NA
"04-19-2011 0600",NA
"04-19-2011 0700",NA
"04-19-2011 0800",NA
"04-19-2011 0900",NA
"04-19-2011 1000",NA
"04-19-2011 1100",NA
"04-19-2011 1200",NA
"04-19-2011 1300",NA
"04-19-2011 1400",NA
"04-19-2011 1500",NA
"04-19-2011 1600",NA
"04-19-2011 1700",NA
"04-19-2011 1800",NA
"04-19-2011 1900",NA
"04-19-2011 2000",NA
"04-19-2011 2100",NA
"04-19-2011 2200",NA
"04-19-2011 2300",NA
"04-20-2011 0000",NA
"04-20-2011 0100",NA
"04-20-2011 0200",NA
"04-20-2011 0300",NA
"04-20-2011 0400",NA
"04-20-2011 0500",NA
"04-20-2011 0600",NA
"04-20-2011 0700",NA
"04-20-2011 0800",NA
"04-20-2011 0900",NA
"04-20-2011 1000",NA
"04-20-2011 1100",NA
"04-20-2011 1200",NA
"04-20-2011 1300",NA
"04-20-2011 1400",NA
"04-20-2011 1500",NA
"04-20-2011 1600",NA
"04-20-2011 1700",NA
"04-20-2011 1800",NA
"04-20-2011 1900",NA
"04-20-2011 2000",NA
"04-20-2011 2100",NA
"04-20-2011 2200",NA
"04-20-2011 2300",NA
"04-21-2011 0000",NA
"04-21-2011 0100",NA
"04-21-2011 0200",NA
"04-21-2011 0300",NA
"04-21-2011 0400",NA
"04-21-2011 0500",NA
"04-21-2011 0600",NA
"04-21-2011 0700",NA
"04-21-2011 0800",NA
"04-21-2011 0900",NA
"04-21-2011 1000",NA
"04-21-2011 1100",NA
"04-21-2011 1200",NA
"04-21-2011 1300",NA
"04-21-2011 1400",NA
"04-21-2011 1500",NA
"04-21-2011 1600",NA
"04-21-2011 1700",NA
"04-21-2011 1800",NA
"04-21-2011 1900",NA
"04-21-2011 2000",NA
"04-21-2011 2100",NA
"04-21-2011 2200",NA
"04-21-2011 2300",NA
"04-22-2011 0000",NA
"04-22-2011 0100",NA
"04-22-2011 0200",NA
"04-22-2011 0300",NA
"04-22-2011 0400",NA
"04-22-2011 0500",NA
"04-22-2011 0600",NA
"04-22-2011 0700",NA
"04-22-2011 0800",NA
"04-22-2011 0900",NA
"04-22-2011 1000",NA
"04-22-2011 1100",NA
"04-22-2011 1200",NA
"04-22-2011 1300",NA
"04-22-2011 1400",NA
"04-22-2011 1500",NA
"04-22-2011 1600",NA
"04-22-2011 1700",NA
"04-22-2011 1800",NA
"04-22-2011 1900",NA
"04-22-2011 2000",NA
"04-22-2011 2100",NA
"04-22-2011 2200",NA
"04-22-2011 2300",NA
"04-23-2011 0000",NA
"04-23-2011 0100",NA
"04-23-2011 0200",NA
"04-23-2011 0300",NA
"04-23-2011 0400",NA
"04-23-2011 0500",NA
"04-23-2011 0600",NA
"04-23-2011 0700",NA
"04-23-2011 0800",NA
"04-23-2011 0900",NA
"04-23-2011 1000",NA
"04-23-2011 1100",NA
"04-23-2011 1200",NA
"04-23-2011 1300",NA
"04-23-2011 1400",NA
"04-23-2011 1500",NA
"04-23-2011 1600",NA
"04-23-2011 1700",NA
"04-23-2011 1800",NA
"04-23-2011 1900",NA
"04-23-2011 2000",NA
"04-23-2011 2100",NA
"04-23-2011 2200",NA
"04-23-2011 2300",NA
"04-24-2011 0000",NA
"04-24-2011 0100",NA
"04-24-2011 0200",NA
"04-24-2011 0300",NA
"04-24-2011 0400",NA
"04-24-2011 0500",NA
"04-24-2011 0600",NA
"04-24-2011 0700",NA
"04-24-2011 0800",NA
"04-24-2011 0900",NA
"04-24-2011 1000",NA
"04-24-2011 1100",NA
"04-24-2011 1200",NA
"04-24-2011 1300",NA
"04-24-2011 1400",NA
"04-24-2011 1500",NA
"04-24-2011 1600",NA
"04-24-2011 1700",NA
"04-24-2011 1800",NA
"04-24-2011 1900",NA
"04-24-2011 2000",NA
"04-24-2011 2100",NA
"04-24-2011 2200",NA
"04-24-2011 2300",NA
"04-25-2011 0000",NA
"04-25-2011 0100",NA
"04-25-2011 0200",NA
"04-25-2011 0300",NA
"04-25-2011 0400",NA
"04-25-2011 0500",NA
"04-25-2011 0600",NA
"04-25-2011 0700",NA
"04-25-2011 0800",NA
"04-25-2011 0900",NA
"04-25-2011 1000",NA
"04-25-2011 1100",NA
"04-25-2011 1200",NA
"04-25-2011 1300",NA
"04-25-2011 1400",NA
"04-25-2011 1500",NA
"04-25-2011 1600",NA
"04-25-2011 1700",NA
"04-25-2011 1800",NA
"04-25-2011 1900",NA
"04-25-2011 2000",NA
"04-25-2011 2100",NA
"04-25-2011 2200",NA
"04-25-2011 2300",NA
"04-26-2011 0000",NA
"04-26-2011 0100",NA
"04-26-2011 0200",NA
"04-26-2011 0300",NA
"04-26-2011 0400",NA
"04-26-2011 0500",NA
"04-26-2011 0600",NA
"04-26-2011 0700",NA
"04-26-2011 0800",NA
"04-26-2011 0900",NA
"04-26-2011 1000",NA
"04-26-2011 1100",NA
"04-26-2011 1200",NA
"04-26-2011 1300",NA
"04-26-2011 1400",NA
"04-26-2011 1500",NA
"04-26-2011 1600",NA
"04-26-2011 1700",NA
"04-26-2011 1800",NA
"04-26-2011 1900",NA
"04-26-2011 2000",NA
"04-26-2011 2100",NA
"04-26-2011 2200",NA
"04-26-2011 2300",NA
"04-27-2011 0000",NA
"04-27-2011 0100",NA
"04-27-2011 0200",NA
"04-27-2011 0300",NA
"04-27-2011 0400",NA
"04-27-2011 0500",NA
"04-27-2011 0600",NA
"04-27-2011 0700",NA
"04-27-2011 0800",NA
"04-27-2011 0900",NA
"04-27-2011 1000",NA
"04-27-2011 1100",NA
"04-27-2011 1200",NA
"04-27-2011 1300",NA
"04-27-2011 1400",NA
"04-27-2011 1500",NA
"04-27-2011 1600",NA
"04-27-2011 1700",NA
"04-27-2011 1800",NA
"04-27-2011 1900",NA
"04-27-2011 2000",NA
"04-27-2011 2100",NA
"04-27-2011 2200",NA
"04-27-2011 2300",NA
"04-28-2011 0000",NA
"04-28-2011 0100",NA
"04-28-2011 0200",NA
"04-28-2011 0300",NA
"04-28-2011 0400",NA
"04-28-2011 0500",NA
"04-28-2011 0600",NA
"04-28-2011 0700",NA
"04-28-2011 0800",NA
"04-28-2011 0900",NA
"04-28-2011 1000",NA
"04-28-2011 1100",NA
"04-28-2011 1200",NA
"04-28-2011 1300",NA
"04-28-2011 1400",NA
"04-28-2011 1500",NA
"04-28-2011 1600",NA
"04-28-2011 1700",NA
"04-28-2011 1800",NA
"04-28-2011 1900",NA
"04-28-2011 2000",NA
"04-28-2011 2100",NA
"04-28-2011 2200",NA
"04-28-2011 2300",NA
"04-29-2011 0000",NA
"04-29-2011 0100",NA
"04-29-2011 0200",NA
"04-29-2011 0300",NA
"04-29-2011 0400",NA
"04-29-2011 0500",NA
"04-29-2011 0600",NA
"04-29-2011 0700",NA
"04-29-2011 0800",NA
"04-29-2011 0900",NA
"04-29-2011 1000",NA
"04-29-2011 1100",NA
"04-29-2011 1200",NA
"04-29-2011 1300",NA
"04-29-2011 1400",NA
"04-29-2011 1500",NA
"04-29-2011 1600",NA
"04-29-2011 1700",NA
"04-29-2011 1800",NA
"04-29-2011 1900",NA
"04-29-2011 2000",NA
"04-29-2011 2100",NA
"04-29-2011 2200",NA
"04-29-2011 2300",NA
"04-30-2011 0000",NA
"04-30-2011 0100",NA
"04-30-2011 0200",NA
"04-30-2011 0300",NA
"04-30-2011 0400",NA
"04-30-2011 0500",NA
"04-30-2011 0600",NA
"04-30-2011 0700",NA
"04-30-2011 0800",NA
"04-30-2011 0900",NA
"04-30-2011 1000",NA
"04-30-2011 1100",NA
"04-30-2011 1200",NA
"04-30-2011 1300",NA
"04-30-2011 1400",NA
"04-30-2011 1500",NA
"04-30-2011 1600",NA
"04-30-2011 1700",NA
"04-30-2011 1800",NA
"04-30-2011 1900",NA
"04-30-2011 2000",NA
"04-30-2011 2100",NA
"04-30-2011 2200",NA
"04-30-2011 2300",NA
"05-01-2011 0000",NA
"05-01-2011 0100",NA
"05-01-2011 0200",NA
"05-01-2011 0300",NA
"05-01-2011 0400",NA
"05-01-2011 0500",NA
"05-01-2011 0600",NA
"05-01-2011 0700",NA
"05-01-2011 0800",NA
"05-01-2011 0900",NA
"05-01-2011 1000",NA
"05-01-2011 1100",NA
"05-01-2011 1200",NA
"05-01-2011 1300",NA
"05-01-2011 1400",NA
"05-01-2011 1500",NA
"05-01-2011 1600",NA
"05-01-2011 1700",NA
"05-01-2011 1800",NA
"05-01-2011 1900",NA
"05-01-2011 2000",NA
"05-01-2011 2100",NA
"05-01-2011 2200",NA
"05-01-2011 2300",NA
"05-02-2011 0000",NA
"05-02-2011 0100",NA
"05-02-2011 0200",NA
"05-02-2011 0300",NA
"05-02-2011 0400",NA
"05-02-2011 0500",NA
"05-02-2011 0600",NA
"05-02-2011 0700",NA
"05-02-2011 0800",NA
"05-02-2011 0900",NA
"05-02-2011 1000",NA
"05-02-2011 1100",NA
"05-02-2011 1200",NA
"05-02-2011 1300",NA
"05-02-2011 1400",NA
"05-02-2011 1500",NA
"05-02-2011 1600",NA
"05-02-2011 1700",NA
"05-02-2011 1800",NA
"05-02-2011 1900",NA
"05-02-2011 2000",NA
"05-02-2011 2100",NA
"05-02-2011 2200",NA
"05-02-2011 2300",NA
"05-03-2011 0000",NA
"05-03-2011 0100",NA
"05-03-2011 0200",NA
"05-03-2011 0300",NA
"05-03-2011 0400",NA
"05-03-2011 0500",NA
"05-03-2011 0600",NA
"05-03-2011 0700",NA
"05-03-2011 0800",NA
"05-03-2011 0900",NA
"05-03-2011 1000",NA
"05-03-2011 1100",NA
"05-03-2011 1200",NA
"05-03-2011 1300",NA
"05-03-2011 1400",NA
"05-03-2011 1500",NA
"05-03-2011 1600",NA
"05-03-2011 1700",NA
"05-03-2011 1800",NA
"05-03-2011 1900",NA
"05-03-2011 2000",NA
"05-03-2011 2100",NA
"05-03-2011 2200",NA
"05-03-2011 2300",NA
"05-04-2011 0000",NA
"05-04-2011 0100",NA
"05-04-2011 0200",NA
"05-04-2011 0300",NA
"05-04-2011 0400",NA
"05-04-2011 0500",NA
"05-04-2011 0600",NA
"05-04-2011 0700",NA
"05-04-2011 0800",NA
"05-04-2011 0900",NA
"05-04-2011 1000",NA
"05-04-2011 1100",NA
"05-04-2011 1200",NA
"05-04-2011 1300",NA
"05-04-2011 1400",NA
"05-04-2011 1500",NA
"05-04-2011 1600",NA
"05-04-2011 1700",NA
"05-04-2011 1800",NA
"05-04-2011 1900",NA
"05-04-2011 2000",NA
"05-04-2011 2100",NA
"05-04-2011 2200",NA
"05-04-2011 2300",NA
"05-05-2011 0000",NA
"05-05-2011 0100",NA
"05-05-2011 0200",NA
"05-05-2011 0300",NA
"05-05-2011 0400",NA
"05-05-2011 0500",NA
"05-05-2011 0600",NA
"05-05-2011 0700",NA
"05-05-2011 0800",NA
"05-05-2011 0900",NA
"05-05-2011 1000",NA
"05-05-2011 1100",NA
"05-05-2011 1200",NA
"05-05-2011 1300",NA
"05-05-2011 1400",NA
"05-05-2011 1500",NA
"05-05-2011 1600",NA
"05-05-2011 1700",NA
"05-05-2011 1800",NA
"05-05-2011 1900",NA
"05-05-2011 2000",NA
"05-05-2011 2100",NA
"05-05-2011 2200",NA
"05-05-2011 2300",NA
"05-06-2011 0000",NA
"05-06-2011 0100",NA
"05-06-2011 0200",NA
"05-06-2011 0300",NA
"05-06-2011 0400",NA
"05-06-2011 0500",NA
"05-06-2011 0600",NA
"05-06-2011 0700",NA
"05-06-2011 0800",NA
"05-06-2011 0900",NA
"05-06-2011 1000",NA
"05-06-2011 1100",NA
"05-06-2011 1200",NA
"05-06-2011 1300",NA
"05-06-2011 1400",NA
"05-06-2011 1500",NA
"05-06-2011 1600",NA
"05-06-2011 1700",NA
"05-06-2011 1800",NA
"05-06-2011 1900",NA
"05-06-2011 2000",NA
"05-06-2011 2100",NA
"05-06-2011 2200",NA
"05-06-2011 2300",NA
"05-07-2011 0000",NA
"05-07-2011 0100",NA
"05-07-2011 0200",NA
"05-07-2011 0300",NA
"05-07-2011 0400",NA
"05-07-2011 0500",NA
"05-07-2011 0600",NA
"05-07-2011 0700",NA
"05-07-2011 0800",NA
"05-07-2011 0900",NA
"05-07-2011 1000",NA
"05-07-2011 1100",NA
"05-07-2011 1200",NA
"05-07-2011 1300",NA
"05-07-2011 1400",NA
"05-07-2011 1500",NA
"05-07-2011 1600",NA
"05-07-2011 1700",NA
"05-07-2011 1800",NA
"05-07-2011 1900",NA
"05-07-2011 2000",NA
"05-07-2011 2100",NA
"05-07-2011 2200",NA
"05-07-2011 2300",NA
"05-08-2011 0000",NA
"05-08-2011 0100",NA
"05-08-2011 0200",NA
"05-08-2011 0300",NA
"05-08-2011 0400",NA
"05-08-2011 0500",NA
"05-08-2011 0600",NA
"05-08-2011 0700",NA
"05-08-2011 0800",NA
"05-08-2011 0900",NA
"05-08-2011 1000",NA
"05-08-2011 1100",NA
"05-08-2011 1200",NA
"05-08-2011 1300",NA
"05-08-2011 1400",NA
"05-08-2011 1500",NA
"05-08-2011 1600",NA
"05-08-2011 1700",NA
"05-08-2011 1800",NA
"05-08-2011 1900",NA
"05-08-2011 2000",NA
"05-08-2011 2100",NA
"05-08-2011 2200",NA
"05-08-2011 2300",NA
"05-09-2011 0000",NA
"05-09-2011 0100",NA
"05-09-2011 0200",NA
"05-09-2011 0300",NA
"05-09-2011 0400",NA
"05-09-2011 0500",NA
"05-09-2011 0600",NA
"05-09-2011 0700",NA
"05-09-2011 0800",NA
"05-09-2011 0900",NA
"05-09-2011 1000",NA
"05-09-2011 1100",NA
"05-09-2011 1200",NA
"05-09-2011 1300",NA
"05-09-2011 1400",NA
"05-09-2011 1500",NA
"05-09-2011 1600",NA
"05-09-2011 1700",NA
"05-09-2011 1800",NA
"05-09-2011 1900",NA
"05-09-2011 2000",NA
"05-09-2011 2100",NA
"05-09-2011 2200",NA
"05-09-2011 2300",NA
"05-10-2011 0000",NA
"05-10-2011 0100",NA
"05-10-2011 0200",NA
"05-10-2011 0300",NA
"05-10-2011 0400",NA
"05-10-2011 0500",NA
"05-10-2011 0600",NA
"05-10-2011 0700",NA
"05-10-2011 0800",NA
"05-10-2011 0900",NA
"05-10-2011 1000",NA
"05-10-2011 1100",NA
"05-10-2011 1200",NA
"05-10-2011 1300",NA
"05-10-2011 1400",NA
"05-10-2011 1500",NA
"05-10-2011 1600",NA
"05-10-2011 1700",NA
"05-10-2011 1800",NA
"05-10-2011 1900",NA
"05-10-2011 2000",26.4
"05-10-2011 2100",26.7
"05-10-2011 2200",26.2
"05-10-2011 2300",25.9
"05-11-2011 0000",26.1
"05-11-2011 0100",25.9
"05-11-2011 0200",25.9
"05-11-2011 0300",25.7
"05-11-2011 0400",25.8
"05-11-2011 0500",25.5
"05-11-2011 0600",25.5
"05-11-2011 0700",25.4
"05-11-2011 0800",25.4
"05-11-2011 0900",25.3
"05-11-2011 1000",25.2
"05-11-2011 1100",25.3
"05-11-2011 1200",25.3
"05-11-2011 1300",25.5
"05-11-2011 1400",25.8
"05-11-2011 1500",25.5
"05-11-2011 1600",26.7
"05-11-2011 1700",26.5
"05-11-2011 1800",26.1
"05-11-2011 1900",26.3
"05-11-2011 2000",26.6
"05-11-2011 2100",26.9
"05-11-2011 2200",26.7
"05-11-2011 2300",26.5
"05-12-2011 0000",26.3
"05-12-2011 0100",26.2
"05-12-2011 0200",26.1
"05-12-2011 0300",26.2
"05-12-2011 0400",26.3
"05-12-2011 0500",26.3
"05-12-2011 0600",26.2
"05-12-2011 0700",26.1
"05-12-2011 0800",26.0
"05-12-2011 0900",25.9
"05-12-2011 1000",25.4
"05-12-2011 1100",25.7
"05-12-2011 1200",25.7
"05-12-2011 1300",25.8
"05-12-2011 1400",26.0
"05-12-2011 1500",26.2
"05-12-2011 1600",26.9
"05-12-2011 1700",26.3
"05-12-2011 1800",26.0
"05-12-2011 1900",26.1
"05-12-2011 2000",20.3
"05-12-2011 2100",20.7
"05-12-2011 2200",20.4
"05-12-2011 2300",22.7
"05-13-2011 0000",23.9
"05-13-2011 0100",24.7
"05-13-2011 0200",24.3
"05-13-2011 0300",23.4
"05-13-2011 0400",24.4
"05-13-2011 0500",24.1
"05-13-2011 0600",23.4
"05-13-2011 0700",21.7
"05-13-2011 0800",21.8
"05-13-2011 0900",22.4
"05-13-2011 1000",22.0
"05-13-2011 1100",21.7
"05-13-2011 1200",21.8
"05-13-2011 1300",22.8
"05-13-2011 1400",22.8
"05-13-2011 1500",24.0
"05-13-2011 1600",24.6
"05-13-2011 1700",25.1
"05-13-2011 1800",25.9
"05-13-2011 1900",26.0
"05-13-2011 2000",26.5
"05-13-2011 2100",27.0
"05-13-2011 2200",26.5
"05-13-2011 2300",26.0
"05-14-2011 0000",26.4
"05-14-2011 0100",26.3
"05-14-2011 0200",25.4
"05-14-2011 0300",25.3
"05-14-2011 0400",25.3
"05-14-2011 0500",25.1
"05-14-2011 0600",25.0
"05-14-2011 0700",25.2
"05-14-2011 0800",24.9
"05-14-2011 0900",24.3
"05-14-2011 1000",23.4
"05-14-2011 1100",23.0
"05-14-2011 1200",22.8
"05-14-2011 1300",22.7
"05-14-2011 1400",22.9
"05-14-2011 1500",23.9
"05-14-2011 1600",24.0
"05-14-2011 1700",24.4
"05-14-2011 1800",25.0
"05-14-2011 1900",23.9
"05-14-2011 2000",24.3
"05-14-2011 2100",23.9
"05-14-2011 2200",24.2
"05-14-2011 2300",24.7
"05-15-2011 0000",24.1
"05-15-2011 0100",24.1
"05-15-2011 0200",24.1
"05-15-2011 0300",23.6
"05-15-2011 0400",23.7
"05-15-2011 0500",23.7
"05-15-2011 0600",23.9
"05-15-2011 0700",23.6
"05-15-2011 0800",22.8
"05-15-2011 0900",22.0
"05-15-2011 1000",21.7
"05-15-2011 1100",21.7
"05-15-2011 1200",22.2
"05-15-2011 1300",21.4
"05-15-2011 1400",21.4
"05-15-2011 1500",22.1
"05-15-2011 1600",22.4
"05-15-2011 1700",22.3
"05-15-2011 1800",22.3
"05-15-2011 1900",22.2
"05-15-2011 2000",22.4
"05-15-2011 2100",22.3
"05-15-2011 2200",22.4
"05-15-2011 2300",22.3
"05-16-2011 0000",22.5
"05-16-2011 0100",22.4
"05-16-2011 0200",22.5
"05-16-2011 0300",22.7
"05-16-2011 0400",22.7
"05-16-2011 0500",22.7
"05-16-2011 0600",22.7
"05-16-2011 0700",22.4
"05-16-2011 0800",21.9
"05-16-2011 0900",21.5
"05-16-2011 1000",21.4
"05-16-2011 1100",21.6
"05-16-2011 1200",21.6
"05-16-2011 1300",21.9
"05-16-2011 1400",22.2
"05-16-2011 1500",22.8
"05-16-2011 1600",23.2
"05-16-2011 1700",23.7
"05-16-2011 1800",23.6
